per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,nom,c_res,par,sex,eda,f_nac,alf,i_niv,i_anio,a_esc,e_con,c_act,ocu,a_eco,pos,i_per,ing,upm,elegido,factor,fac_p18
"0322","4","12A208","03","40274","4","1","0","01","-","1","1","1","34","1987-11-15","1","07","5","2","5","01","1","7","3","2","999999","0300094"," ",7885,0
"0322","4","12A208","03","40274","4","1","0","02","-","1","2","2","38","1983-11-15","1","08","3","2","5","01","1","7","3","2","999999","0300094","1",7885,31902
"0322","4","12A208","03","40274","4","1","0","03","-","1","7","2","45","1976-07-15","1","04","3","2","6","07"," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","4","1","0","04","-","1","7","2","26","1995-07-15","1","04","3","2","6","01","5","5","3","1","999999","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","03","-","1","3","1","17","2004-06-01","1","04","2","1","6","06"," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","01","-","1","1","1","41","1980-09-27","1","04","3","2","5","01","5","5","3","2","007000","0300094","1",7885,15951
"0322","4","12A208","03","40274","1","1","0","04","-","1","3","1","14","2007-06-10","1","03","2","1","6","06"," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","08","-","1","3","2","04","2018-01-16"," ",""," "," "," ",""," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","02","-","1","2","2","36","1986-03-02","1","03","3","2","5","07"," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","05","-","1","3","2","13","2008-06-09","1","03","1","1","6","06"," "," "," "," ","","0300094"," ",7885,0
"0322","4","12A208","03","40274","1","1","0","06","-","1","3","1","06","2015-04-08","2","01","1","1"," ",""," "," "," "," ","","0300094"," ",7885,0
"0322","7","11B195","03","40293","4","1","0","03","-","1","6","1","13","2008-06-14","1","02","6","1","6","06"," "," "," "," ","","0300493"," ",8677,0
"0322","7","11B195","03","40293","1","1","0","01","-","1","1","2","52","1969-10-27","1","03","3","2","5","01","5","5","3","1","001300","0300493","1",8677,8766
"0322","7","11B195","03","40293","2","1","0","01","-","1","1","1","46","1975-05-03","1","07","2","2","6","01","3","5","3","2","003700","0300493","1",8677,8766
"0322","7","11B195","03","40293","3","1","0","03","-","1","3","1","02","2020-02-10"," ",""," "," "," ",""," "," "," "," ","","0300493"," ",8677,0
"0322","7","11B195","03","40293","3","1","0","01","-","1","1","1","36","1985-07-22","1","07","4","2","1","01","3","5","3","2","999999","0300493","1",8677,17533
"0322","7","11B195","03","40293","3","1","0","02","-","1","2","1","36","1985-07-10","1","07","4","2","1","01","4","4","2","1","001000","0300493"," ",8677,0
"0322","7","11B195","03","40293","4","1","0","04","-","1","6","2","11","2010-06-13","1","02","4","1"," ",""," "," "," "," ","","0300493"," ",8677,0
"0322","7","11B195","03","40293","3","1","0","04","-","1","3","1","06","2015-05-10","2","01","2","1"," ",""," "," "," "," ","","0300493"," ",8677,0
"0322","2","11B195","03","40293","1","1","0","02","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0300493"," ",0,0
"0322","7","11B195","03","40293","4","1","0","02","-","1","4","2","53","1968-06-02","1","07","4","2","3","01","3","5","3","2","006500","0300493","1",8677,17533
"0322","7","11B195","03","40293","4","1","0","01","-","1","1","2","35","1986-06-15","1","07","6","2","6","01","1","5","3","2","004500","0300493"," ",8677,0
"0322","7","13B195","03","40347","3","1","0","03","-","1","3","2","09","2012-05-22","1","02","3","1"," ",""," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","3","1","0","02","-","1","3","2","21","2000-12-12","1","07","3","1","6","06"," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","4","1","0","01","-","1","1","1","37","1984-12-21","1","07","5","2","5","01","1","5","3","2","006500","0300238"," ",7682,0
"0322","7","13B195","03","40347","4","1","0","02","-","1","2","2","36","1985-10-24","1","07","5","2","5","07"," "," "," "," ","","0300238","1",7682,15541
"0322","7","13B195","03","40347","4","1","0","03","-","1","3","1","06","2015-10-15","2","01","2","1"," ",""," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","4","1","0","04","-","1","3","1","01","2020-06-01"," ",""," "," "," ",""," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","2","1","0","02","-","1","2","1","28","1993-04-14","1","07","4","2","1","01","1","5","3","2","008500","0300238"," ",7682,0
"0322","7","13B195","03","40347","2","1","0","03","-","1","3","2","01","2020-08-04"," ",""," "," "," ",""," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","2","1","0","01","-","1","1","2","29","1993-01-27","1","07","4","2","2","01","1","5","3","2","008500","0300238","1",7682,15541
"0322","7","13B195","03","40347","1","1","0","02","-","1","2","1","71","1951-01-12","1","07","3","2","5","08"," "," "," "," ","","0300238","1",7682,15541
"0322","7","13B195","03","40347","1","1","0","01","-","1","1","2","69","1952-11-15","1","06","3","2","5","07"," "," "," "," ","","0300238"," ",7682,0
"0322","7","13B195","03","40347","3","1","0","01","-","1","1","1","45","1976-08-11","1","07","4","2","3","01","1","4","1","3","999999","0300238","1",7682,15541
"0322","6","13B196","04","40048","3","1","0","01","-","1","1","2","51","1970-11-04","1","06","3","2","2","01","3","5","3","1","001500","0400449","1",9129,9291
"0322","6","13B196","04","40048","3","1","0","02","-","1","3","2","13","2008-05-14","1","03","1","1","6","06"," "," "," "," ","","0400449"," ",9129,0
"0322","6","13B196","04","40048","1","1","0","02","-","1","3","2","27","1994-06-04","1","07","4","2","1","01","3","7","3","2","004000","0400449"," ",9129,0
"0322","6","13B196","04","40048","1","1","0","01","-","1","1","2","44","1977-10-30","1","04","3","2","6","01","5","4","2","1","001500","0400449"," ",9129,0
"0322","6","13B196","04","40048","4","1","2","01","-","1","1","1","43","1979-01-15","1","04","3","2","6","01","3","4","3","2","002800","0400449","1",9129,9291
"0322","6","13B196","04","40048","2","1","0","02","-","1","3","1","14","2007-09-28","1","03","1","1","6","06"," "," "," "," ","","0400449"," ",9129,0
"0322","5","13B196","04","40048","2","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400449"," ",0,0
"0322","6","13B196","04","40048","2","1","0","01","-","1","1","2","31","1990-04-29","1","03","3","2","2","01","5","5","2","1","001200","0400449","1",9129,9291
"0322","6","13B196","04","40048","1","1","0","03","-","1","5","1","24","1997-03-09","1","06","3","2","1","01","2","7","3","2","007000","0400449"," ",9129,0
"0322","2","12B202","04","40123","3","1","0","01","-","1","1","1","66","1955-07-06","1","07","5","2","1","01","3","5","3","1","001200","0400010","1",4846,9805
"0322","2","12B202","04","40123","2","1","0","02","-","1","3","2","61","1960-10-21","1","03","3","2","5","01","5","5","3","2","004000","0400010"," ",4846,0
"0322","2","12B202","04","40123","3","1","0","02","-","1","2","2","60","1961-10-23","1","04","3","2","1","01","5","5","3","2","006000","0400010"," ",4846,0
"0322","2","12B202","04","40123","2","1","0","01","-","1","1","2","96","1925-12-26","1","00"," ","2","4","09"," "," "," "," ","","0400010"," ",4846,0
"0322","2","12B202","04","40123","2","1","0","03","-","1","5","1","61","1960-10-31","1","03","3","2","5","09"," "," "," "," ","","0400010"," ",4846,0
"0322","2","12B202","04","40123","2","1","0","04","-","1","5","1","38","1983-04-19","1","04","3","2","6","01","1","5","3","2","003000","0400010","1",4846,19609
"0322","2","12B202","04","40123","1","1","0","01","-","1","1","1","35","1986-08-12","1","08","3","2","6","01","1","7","3","2","020000","0400010","1",4846,4902
"0322","2","12B202","04","40123","4","1","0","02","-","1","2","2","40","1981-04-07","1","07","5","2","5","01","1","7","3","2","005000","0400010","1",4846,9805
"0322","2","12B202","04","40123","4","1","0","03","-","1","3","2","07","2014-11-04","1","02","1","1"," ",""," "," "," "," ","","0400010"," ",4846,0
"0322","2","12B202","04","40123","4","1","0","01","-","1","1","1","43","1978-09-13","1","07","5","2","5","01","1","7","3","2","005000","0400010"," ",4846,0
"0322","4","11A208","04","40148","1","1","0","01","-","1","1","1","60","1962-01-31","1","03","3","2","5","01","5","2","3","1","003000","0400537"," ",6163,0
"0322","4","11A208","04","40148","3","1","0","05","-","1","5","1","22","2000-02-10","1","04","3","1","6","06"," "," "," "," ","","0400537"," ",6163,0
"0322","4","11A208","04","40148","3","1","0","03","-","1","3","2","42","1979-04-25","1","03","3","2","6","01","3","7","3","2","003000","0400537"," ",6163,0
"0322","4","11A208","04","40148","3","1","0","04","-","1","3","2","40","1981-05-20","1","07","5","2","6","01","3","7","3","2","003000","0400537","1",6163,31133
"0322","4","11A208","04","40148","3","1","0","02","-","1","2","2","74","1947-06-13","1","02","1","2","5","07"," "," "," "," ","","0400537"," ",6163,0
"0322","4","11A208","04","40148","1","1","0","02","-","1","2","2","64","1957-11-15","1","02","6","2","5","07"," "," "," "," ","","0400537","1",6163,12453
"0322","4","11A208","04","40148","3","1","0","01","-","1","1","1","80","1941-05-15","1","02","1","2","5","08"," "," "," "," ","","0400537"," ",6163,0
"0322","4","11A208","04","40148","2","1","0","01","-","1","1","1","53","1968-12-23","1","03","3","2","3","01","7","3","3","1","002100","0400537","1",6163,6227
"0322","1","11B203","04","40150","1","1","0","01","-","1","1","1","22","2000-02-18","1","03","3","2","5","01","5","4","3","2","004000","0400466","1",8421,17015
"0322","1","11B203","04","40150","1","1","0","03","-","1","3","2","02","2019-03-16"," ",""," "," "," ",""," "," "," "," ","","0400466"," ",8421,0
"0322","1","11B203","04","40150","2","1","0","01","-","1","1","1","40","1981-03-19","1","07","5","2","5","01","1","5","1","3","999999","0400466"," ",8421,0
"0322","1","11B203","04","40150","2","1","0","03","-","1","3","1","04","2017-12-18"," ",""," "," "," ",""," "," "," "," ","","0400466"," ",8421,0
"0322","1","11B203","04","40150","1","1","0","02","-","1","2","2","21","2000-05-09","1","04","3","2","5","01","3","5","3","1","002000","0400466"," ",8421,0
"0322","1","11B203","04","40150","3","1","0","01","-","1","1","1","50","1971-10-10","1","04","3","2","5","01","4","4","2","1","000600","0400466"," ",8421,0
"0322","1","11B203","04","40150","3","1","0","02","-","1","2","2","50","1971-10-20","1","02","6","2","5","01","5","5","3","1","000300","0400466","1",8421,25522
"0322","1","11B203","04","40150","3","1","0","03","-","1","3","1","19","2002-07-04","1","04","3","1","6","06"," "," "," "," ","","0400466"," ",8421,0
"0322","1","11B203","04","40150","2","1","0","02","-","1","2","2","35","1986-05-08","1","07","5","2","5","01","3","5","3","1","010000","0400466","1",8421,17015
"0322","1","11B203","04","40150","4","1","0","03","-","1","3","1","11","2010-11-18","1","02","5","1"," ",""," "," "," "," ","","0400466"," ",8421,0
"0322","1","11B203","04","40150","4","1","0","01","-","1","1","1","32","1989-07-28","1","04","3","2","1","01","5","2","3","2","003000","0400466","1",8421,17015
"0322","1","11B203","04","40150","4","1","0","04","-","1","3","1","09","2013-02-11","1","02","3","1"," ",""," "," "," "," ","","0400466"," ",8421,0
"0322","1","11B203","04","40150","4","1","0","02","-","1","2","2","30","1991-07-08","1","04","3","2","1","01","5","4","3","1","000900","0400466"," ",8421,0
"0322","5","13B197","04","40188","1","1","0","04","-","1","3","1","16","2005-10-15","1","03","3","1","6","06"," "," "," "," ","","0400234"," ",7382,0
"0322","5","13B197","04","40188","1","1","0","01","-","1","1","1","48","1973-12-06","1","06","3","2","5","01","3","7","3","3","008000","0400234","1",7382,29867
"0322","5","13B197","04","40188","1","1","0","06","-","1","8","1","06","2016-01-16","2","01","2","1"," ",""," "," "," "," ","","0400234"," ",7382,0
"0322","5","13B197","04","40188","1","1","0","05","-","1","8","2","26","1995-06-15","1","04","3","2","6","01","3","5","3","2","002800","0400234"," ",7382,0
"0322","5","13B197","04","40188","4","1","0","02","-","1","2","2","31","1990-03-03","1","08","2","2","5","01","1","5","3","2","004500","0400234"," ",7382,0
"0322","5","13B197","04","40188","1","1","0","02","-","1","2","2","47","1974-11-30","1","06","3","2","5","01","3","5","3","2","002800","0400234"," ",7382,0
"0322","5","13B197","04","40188","1","1","0","03","-","1","3","1","18","2003-11-14","1","04","1","1","6","06"," "," "," "," ","","0400234"," ",7382,0
"0322","5","13B197","04","40188","2","1","0","02","-","1","3","1","13","2008-04-28","1","03","1","1","6","06"," "," "," "," ","","0400234"," ",7382,0
"0322","5","13B197","04","40188","2","1","0","01","-","1","1","2","31","1990-11-01","1","02","6","2","6","07"," "," "," "," ","","0400234","1",7382,7467
"0322","5","13B197","04","40188","4","1","0","01","-","1","1","1","34","1987-08-22","1","07","4","2","5","01","4","4","2","3","007000","0400234","1",7382,14933
"0322","5","13B197","04","40188","3","1","0","02","-","1","2","2","66","1955-06-09","1","07","3","2","5","07"," "," "," "," ","","0400234"," ",7382,0
"0322","5","13B197","04","40188","3","1","0","01","-","1","1","1","62","1959-03-03","1","04","3","2","5","08"," "," "," "," ","","0400234","1",7382,22400
"0322","5","13B197","04","40188","3","1","0","03","-","1","3","1","30","1991-08-29","1","07","3","1","6","01","5","5","3","1","001000","0400234"," ",7382,0
"0322","5","13B197","04","40188","2","1","0","03","-","1","3","2","12","2009-11-13","1","02","6","1","6","06"," "," "," "," ","","0400234"," ",7382,0
"0322","8","11B194","04","40234","1","1","0","02","-","1","2","2","32","1989-10-07","1","07","5","2","5","01","1","5","3","2","999999","0400162"," ",6776,0
"0322","8","11B194","04","40234","1","1","0","03","-","1","3","2","06","2015-04-28","2","01","2","1"," ",""," "," "," "," ","","0400162"," ",6776,0
"0322","8","11B194","04","40234","4","1","0","02","-","1","2","2","88","1933-03-17","2","00"," ","2","5","07"," "," "," "," ","","0400162","1",6776,13691
"0322","8","11B194","04","40234","4","1","0","01","-","1","1","1","97","1924-06-24","2","00"," ","2","5","08"," "," "," "," ","","0400162"," ",6776,0
"0322","8","11B194","04","40234","3","1","0","02","-","1","4","2","47","1974-07-09","1","04","3","2","3","01","4","4","2","3","002500","0400162"," ",6776,0
"0322","8","11B194","04","40234","3","1","0","01","-","1","1","1","24","1998-02-21","1","07","2","2","6","01","5","5","3","2","002000","0400162","1",6776,13691
"0322","5","11B194","04","40234","2","1","0","02","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400162"," ",0,0
"0322","3","11B194","04","40234","2","1","0","01","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400162"," ",0,0
"0322","8","11B194","04","40234","2","1","0","04","-","1","5","1","10","2011-07-29","1","02","3","1"," ",""," "," "," "," ","","0400162"," ",6776,0
"0322","8","11B194","04","40234","2","1","0","03","-","1","3","2","40","1981-09-01","1","08","2","2","6","01","1","5","3","2","007000","0400162","1",6776,6846
"0322","8","11B194","04","40234","1","1","0","01","-","1","1","1","36","1985-05-30","1","08","2","2","5","01","1","5","3","2","999999","0400162","1",6776,13691
"0322","5","11B197","04","40241","2","1","0","02","-","1","2","1","38","1984-03-04","1","07","4","2","5","01","3","7","3","2","004500","0400361"," ",7797,0
"0322","5","11B197","04","40241","3","1","0","01","-","1","1","2","81","1940-05-03","1","02","3","2","4","07"," "," "," "," ","","0400361"," ",7797,0
"0322","5","11B197","04","40241","3","1","0","02","-","1","3","1","41","1980-06-15","1","07","5","2","6","01","1","7","3","2","007000","0400361","1",7797,15754
"0322","5","11B197","04","40241","2","1","0","01","-","1","1","2","37","1984-03-28","1","07","4","2","5","01","4","4","2","1","001500","0400361","1",7797,15754
"0322","5","11B197","04","40241","2","1","0","04","-","1","3","1","09","2013-03-02","1","02","1","1"," ",""," "," "," "," ","","0400361"," ",7797,0
"0322","5","11B197","04","40241","4","1","0","01","-","1","1","1","56","1965-03-04","1","07","5","1","5","01","1","5","2","3","005000","0400361","1",7797,15754
"0322","5","11B197","04","40241","4","1","0","03","-","1","3","2","09","2012-03-04","1","02","2","1"," ",""," "," "," "," ","","0400361"," ",7797,0
"0322","5","11B197","04","40241","4","1","0","02","-","1","2","2","35","1986-10-06","1","07","5","2","5","01","3","5","2","1","000700","0400361"," ",7797,0
"0322","5","11B197","04","40241","2","1","0","03","-","1","3","1","17","2004-05-18","1","04","1","1","6","06"," "," "," "," ","","0400361"," ",7797,0
"0322","5","11B197","04","40241","4","1","0","04","-","3","7","2","16","2005-06-30","1","03","3","1","6","06"," "," "," "," ","","0400361"," ",7797,0
"0322","3","11B201","04","40256","4","1","0","02","-","1","2","2","72","1949-07-25","1","02","6","2","5","07"," "," "," "," ","","0400136"," ",6786,0
"0322","3","11B201","04","40256","4","1","0","03","-","1","3","2","48","1973-04-17","1","08","3","2","6","01","1","5","3","2","999999","0400136"," ",6786,0
"0322","3","11B201","04","40256","3","1","0","02","-","1","2","2","78","1943-04-24","1","02","5","2","5","07"," "," "," "," ","","0400136","1",6786,13712
"0322","3","11B201","04","40256","3","1","0","01","-","1","1","1","80","1941-10-23","1","06","3","2","5","08"," "," "," "," ","","0400136"," ",6786,0
"0322","3","11B201","04","40256","4","1","0","05","-","1","5","1","17","2004-12-13","1","03","3","1","6","06"," "," "," "," ","","0400136"," ",6786,0
"0322","3","11B201","04","40256","4","1","0","01","-","1","1","1","72","1949-03-30","1","02","4","2","5","01","5","5","1","1","999999","0400136"," ",6786,0
"0322","3","11B201","04","40256","4","1","0","04","-","1","3","2","40","1981-07-03","1","07","4","2","3","07"," "," "," "," ","","0400136","1",6786,27424
"0322","3","11B201","04","40256","1","1","0","01","-","1","1","1","54","1967-12-04","1","07","5","2","1","01","1","5","3","2","999999","0400136","1",6786,13712
"0322","3","11B201","04","40256","1","1","0","03","-","1","3","2","02","2019-09-03"," ",""," "," "," ",""," "," "," "," ","","0400136"," ",6786,0
"0322","3","11B201","04","40256","1","1","0","02","-","1","2","2","28","1993-08-15","1","07","3","2","1","07"," "," "," "," ","","0400136"," ",6786,0
"0322","3","11B201","04","40256","2","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400136"," ",0,0
"0322","3","11B201","04","40256","2","1","0","04","-","1","3","1","22","1999-09-08","1","07","3","2","6","01","1","5","2","1","001000","0400136"," ",6786,0
"0322","3","11B201","04","40256","2","1","0","01","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400136"," ",0,0
"0322","3","11B201","04","40256","2","1","0","02","-","1","3","2","27","1994-12-31","1","07","5","2","6","01","1","5","3","2","005000","0400136","1",6786,13712
"0322","7","11B195","04","40264","2","1","0","01","-","1","1","2","56","1965-08-11","2","02","1","2","6","01","5","5","3","1","000600","0400091","1",7514,7591
"0322","7","11B195","04","40264","3","1","1","02","-","1","2","2","29","1992-07-10","1","07","2","2","1","01","3","4","3","2","002500","0400091"," ",7514,0
"0322","6","11B195","04","40264","4","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","7","11B195","04","40264","4","1","0","03","-","1","6","1","30","1991-10-23","1","03","3","2","6","01","5","3","3","1","003000","0400091","1",7514,7591
"0322","6","11B195","04","40264","4","1","0","01","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","6","11B195","04","40264","4","1","0","02","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","7","11B195","04","40264","3","1","1","03","-","1","3","1","02","2019-10-10"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",7514,0
"0322","7","11B195","04","40264","3","1","1","01","-","1","1","1","32","1990-01-06","1","03","3","2","1","04"," "," "," "," ","","0400091","1",7514,15181
"0322","7","11B195","04","40264","1","1","0","04","-","1","4","2","73","1948-05-07","1","02","3","2","6","07"," "," "," "," ","","0400091"," ",7514,0
"0322","7","11B195","04","40264","1","1","0","02","-","1","6","2","22","1999-07-07","1","07","2","1","6","06"," "," "," "," ","","0400091","1",7514,30363
"0322","7","11B195","04","40264","1","1","0","05","-","1","8","2","25","1996-03-11","1","07","4","2","6","01","1","5","2","3","999999","0400091"," ",7514,0
"0322","5","11B195","04","40264","1","1","0","01","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","2","11B195","04","40264","1","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","7","11B195","04","40264","1","1","0","06","-","3","6","2","36","1985-04-05","1","07","5","2","5","01","3","7","3","2","006000","0400091"," ",7514,0
"0322","6","11B195","04","40264","4","1","0","04","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400091"," ",0,0
"0322","3","13B201","04","40312","2","1","0","02","-","1","2","2","52","1969-06-16","1","02","4","2","1","07"," "," "," "," ","","0400231"," ",9162,0
"0322","3","13B201","04","40312","2","1","0","01","-","1","1","1","82","1940-01-27","1","07","5","2","1","08"," "," "," "," ","","0400231","1",9162,27976
"0322","3","13B201","04","40312","4","1","0","02","-","1","2","2","51","1971-03-08","1","08","3","2","5","07"," "," "," "," ","","0400231"," ",9162,0
"0322","3","13B201","04","40312","2","1","0","03","-","1","3","1","22","1999-10-21","1","07","2","1","6","06"," "," "," "," ","","0400231"," ",9162,0
"0322","3","13B201","04","40312","4","1","0","01","-","1","1","1","54","1967-09-20","1","07","4","2","5","01","3","1","3","2","020000","0400231","1",9162,18651
"0322","6","11B196","05","40086","1","1","1","02","-","1","3","1","12","2009-12-24","1","02","5","1","6","06"," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","3","1","0","03","-","1","3","2","17","2005-02-07","1","03","3","1","6","06"," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","3","1","0","02","-","1","2","2","36","1985-11-27","1","03","3","2","5","01","7","2","3","1","999999","0502887","1",7673,15522
"0322","6","11B196","05","40086","3","1","0","05","-","1","3","2","08","2013-10-26","1","02","1","1"," ",""," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","4","1","0","04","-","1","3","1","13","2009-02-25","1","02","5","1","6","06"," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","4","1","0","03","-","1","3","1","14","2007-05-30","1","03","1","1","6","06"," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","4","1","0","02","-","1","3","1","21","2000-08-21","1","07","1","1","6","06"," "," "," "," ","","0502887","1",7673,15522
"0322","6","11B196","05","40086","4","1","0","01","-","1","1","2","47","1974-06-18","1","07","5","2","3","01","3","7","3","2","012000","0502887"," ",7673,0
"0322","6","11B196","05","40086","1","1","1","04","-","1","3","1","03","2018-05-11"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","3","1","0","04","-","1","3","1","09","2012-06-10","1","02","2","1"," ",""," "," "," "," ","","0502887"," ",7673,0
"0322","6","11B196","05","40086","1","1","1","01","-","1","1","2","31","1991-01-05","1","03","3","2","2","01","5","5","3","1","001600","0502887","1",7673,7761
"0322","6","11B196","05","40086","1","1","1","03","-","1","3","1","10","2011-12-29","1","02","4","1"," ",""," "," "," "," ","","0502887"," ",7673,0
"0322","5","11B196","05","40086","2","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0322","6","11B196","05","40086","2","1","0","02","-","1","2","2","46","1975-03-02","1","03","3","2","5","07"," "," "," "," ","","0502887"," ",7673,0
"0322","5","11B196","05","40086","2","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0322","5","11B196","05","40086","2","1","0","04","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0322","6","11B196","05","40086","2","1","0","01","-","1","1","1","48","1973-03-24","1","03","3","2","5","01","7","2","3","1","001500","0502887","1",7673,15522
"0322","6","11B196","05","40086","3","1","0","01","-","1","1","1","37","1984-03-28","1","03","3","2","5","01","5","6","3","2","999999","0502887"," ",7673,0
"0322","6","12B196","05","40090","2","1","0","09","-","1","7","1","30","1991-07-15","1","03","3","2","5","01","7","2","3","1","001800","0505991"," ",7671,0
"0322","6","12B196","05","40090","3","1","0","03","-","1","3","2","43","1978-03-20","1","07","4","2","6","01","1","7","3","2","999999","0505991","1",7671,38799
"0322","6","12B196","05","40090","2","1","0","07","-","1","7","2","17","2005-01-22","1","02","6","2","1","07"," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","08","-","1","6","1","18","2003-10-06","1","03","3","2","1","01","7","2","3","1","002000","0505991"," ",7671,0
"0322","6","12B196","05","40090","3","1","0","04","-","1","5","1","22","1999-10-27","1","07","3","1","6","06"," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","3","1","0","02","-","1","2","2","65","1956-09-11","1","02","6","2","5","07"," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","3","1","0","01","-","1","1","1","64","1958-03-10","1","03","3","2","5","08"," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","3","1","0","05","-","1","5","1","22","1999-10-27","1","07","3","1","6","06"," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","1","1","0","02","-","1","3","2","11","2010-04-13","1","02","4","1"," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","1","1","0","01","-","1","1","2","28","1993-08-22","1","04","1","2","6","01","7","2","3","1","002200","0505991","1",7671,15520
"0322","5","12B196","05","40090","1","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",0,0
"0322","6","12B196","05","40090","1","1","0","04","-","1","6","2","19","2002-12-08","1","03","3","2","6","01","7","2","3","1","001500","0505991"," ",7671,0
"0322","6","12B196","05","40090","1","1","0","05","-","1","7","1","02","2020-02-27"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","02","-","1","2","1","28","1993-05-28","1","03","3","2","1","01","7","2","3","1","999999","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","01","-","1","1","2","26","1996-02-28","1","03","3","2","1","01","7","2","3","1","999999","0505991","1",7671,38799
"0322","6","12B196","05","40090","2","1","0","03","-","1","6","2","29","1992-08-15","1","03","3","2","5","01","7","2","3","1","002500","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","04","-","1","7","1","07","2015-01-01","1","01","3","1"," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","05","-","1","7","2","10","2011-10-24","1","02","4","1"," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","4","1","0","02","-","1","6","1","43","1978-05-26","1","03","3","2","3","01","5","6","4","1","999999","0505991"," ",7671,0
"0322","6","12B196","05","40090","4","1","0","01","-","1","1","2","45","1976-08-08","1","06","2","2","6","01","3","2","3","2","999999","0505991","1",7671,15520
"0322","6","12B196","05","40090","4","1","0","03","-","1","3","2","08","2014-02-18","2","01","3","1"," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","6","12B196","05","40090","2","1","0","06","-","1","3","2","02","2019-11-13"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",7671,0
"0322","2","12B202","05","40145","3","1","0","04","-","1","3","1","08","2013-08-25","1","02","2","1"," ",""," "," "," "," ","","0502390"," ",10169,0
"0322","2","12B202","05","40145","2","1","0","01","-","1","1","1","61","1960-06-15","1","07","5","2","5","08"," "," "," "," ","","0502390","1",10169,30860
"0322","2","12B202","05","40145","4","1","0","01","-","1","1","1","54","1968-02-08","1","02","6","2","5","01","5","2","3","1","002000","0502390"," ",10169,0
"0322","2","12B202","05","40145","4","1","0","02","-","1","2","2","47","1974-10-28","1","02","6","2","5","01","4","4","2","1","000500","0502390","1",10169,30860
